FSCSKEY,district_geoid,weight
NY0777,3604758,7.37304170179989e-14
NY0777,3619650,0.5980195075283948
NY0777,3614010,0.1647361674414148
NY0752,0902700,8.285299401876268e-14
NY0752,0904320,9.79702154802411e-14
NY0752,3619950,0.8332166915990707
NY0752,3616080,0.1667833084007484
NY0756,3621180,0.029604917438890703
NY0756,3618120,8.80421467057473e-14
NY0756,3619950,1.450111498885623e-14
NY0756,3627180,0.9633195376350627
NY0756,3631980,1.9469208756187448e-13
NY0756,3616620,0.007075544925646601
NY0756,3616080,1.0273882861557385e-13
NY0762,3606990,2.5820714016425562e-14
NY0762,3614190,1.320984664961942e-14
NY0762,3624000,4.388426668209767e-14
NY0762,3627180,4.373998010028026e-14
NY0762,3631980,0.700381368939465
NY0762,3616620,0.21009059678772143
NY0762,3622020,0.03365796643293681
NY0762,3608580,0.055870067839750105
NY0749,3620490,4.034713999175861e-09
NY0749,3622680,0.9999999959637408
NY0749,3620100,8.775265179414858e-13
NY0749,3620580,6.677618182520586e-13
NY0157,3606420,0.0309037069053848
NY0157,3628710,6.940858239501202e-15
NY0157,3627750,0.9690962930946082
NY9004,3628800,1.3228913674626314e-13
NY9004,3624120,8.674693431784118e-14
NY9004,3615330,0.999999999999781
NY0441,3604200,2.1017554910263876e-14
NY0441,3617820,0.9999999999999757
NY0441,3608280,3.2885462803377366e-15
NY0443,3617820,0.8563491899115667
NY0443,3627360,0.1436508100884333
NY0565,3612330,0.005581397676534501
NY0565,3629970,0.32634662719723223
NY0565,3607380,0.35777370808648407
NY0565,3612960,4.9904346473974334e-14
NY0565,3619650,0.31029826703964364
NY0565,3625320,5.563109365232171e-14
NY0701,3626670,5.336858413784225e-14
NY0701,3626010,4.425675651376453e-15
NY0701,3618990,0.04757930671351281
NY0701,3627210,0.33659621554490765
NY0701,3630210,0.009680233134401802
NY0701,3607980,3.568463423703131e-14
NY0701,3602460,1.1408413778485497e-13
NY0701,3612660,6.506184624977587e-15
NY0701,3630060,1.5101720117592122e-15
NY0701,3621000,0.5414622319427275
NY0701,3620880,0.020841878315095205
NY0701,3600004,0.043840134349139505
NY0444,3617820,7.000967169146465e-14
NY0444,3605040,4.1962491200885637e-14
NY0444,3627360,0.059771022503911
NY0444,3625650,0.0197551835753514
NY0444,3606240,0.9204737939206256
NY0573,3630030,2.1168866848166804e-14
NY0573,3604758,1.5046096154767956e-13
NY0573,3612960,1.2674431168466813e-14
NY0573,3619650,0.9999999999998157
NY0155,3630270,5.0630868636954217e-14
NY0155,3622170,0.2986819470034288
NY0155,3628710,0.7013180529961277
NY0155,4217460,1.8539148012713918e-13
NY0155,4220850,2.0757026516558119e-13
NY9017,3615270,1.5022304668951492e-14
NY9017,3623130,2.0886047568556756e-13
NY9017,3616530,0.9803830883749326
NY9017,3630450,0.019616911624843397
NY0141,3623430,2.527887655496732e-13
NY0141,3630420,0.8328120822767063
NY0141,3606690,1.0866480896015974e-05
NY0141,3615990,0.1671770512421448
NY9005,3623430,0.9999999999998962
NY9005,3630420,1.0388632867002601e-13
NY0139,3619800,0.0843631150292517
NY0139,3627570,0.9156368849707482
NY0699,3619260,0.07519684972109521
NY0699,3612870,0.005936601576612301
NY0699,3604710,6.261623175363276e-16
NY0699,3629670,0.008470384342956402
NY0699,3626100,1.4528271116773657e-16
NY0699,3604650,0.9103961643593353
NY0142,3607560,0.9783812655096971
NY0142,3618450,0.021618734490302903
NY0706,3619260,0.3335773193178249
NY0706,3612870,0.5873281783866824
NY0706,3604650,0.0135988887908394
NY0706,3606160,0.0654956135046533
NY0709,3624150,1.7687850377040573e-14
NY0709,3612870,0.5666823626356614
NY0709,3604710,0.0007301824241467
NY0709,3604650,0.4325874549401742
OH0135,3905043,0.1599526890621209
OH0135,3905044,1.8379730954195143e-14
OH0135,3904421,0.0046127913654323
OH0135,3905045,0.8354345195723688
OH0135,3904611,5.95694358177808e-14
OH0031,3905011,0.999999999999675
OH0031,3905009,6.068122167904738e-14
OH0031,3905013,2.0306749539442267e-13
OH0031,3905021,6.124197081643909e-14
OH0109,3904351,1.1022675772329451e-13
OH0109,3904405,1.0890718343108765e-13
OH0109,3904587,0.9999999999997808
OH0103,3904803,0.9999999999997566
OH0103,3904802,2.433575604039185e-13
PA0135,4217610,2.665912836849367e-12
PA0135,4204740,0.9999999999973341
PA0131,4204740,1.0
PA0132,4213770,1.0
PA0019,4224570,2.6602975750001272e-14
PA0019,4218960,0.9999999999996826
PA0019,4220400,2.3995797683627085e-13
PA0019,4203510,5.0797750757886215e-14
PA0133,4205340,1.0
PA0239,4226010,1.0
PA0311,3416290,5.816488172963087e-09
PA0311,4218840,2.422397302165009e-12
PA0311,4215900,0.9999999941810894
PA0313,4206960,0.9999999999994166
PA0313,4205310,1.722186951130317e-13
PA0313,4216410,1.1750809689886995e-13
PA0313,4205190,2.9360767282576073e-13
PA0315,4224510,1.2266013248719578e-13
PA0315,4206960,1.0545045758567337e-13
PA0315,4216410,2.2349123123876722e-13
PA0315,4214190,4.01854370184431e-13
PA0315,4205190,0.9999999999991466
PA9040,4208550,0.9999999999994658
PA9040,4224540,5.346783313307527e-14
PA9040,4204050,2.5366572492389153e-13
PA9040,4218510,2.0814729603967736e-13
PA9040,4220730,1.8860348755630545e-14
PA0308,4217370,9.387559704588484e-14
PA0308,4226250,0.9999999999991086
PA0308,4202280,2.6750321391898326e-13
PA0308,4205160,4.820916718983476e-14
PA0308,4218510,4.816548180026284e-13
PA0359,4220550,3.206481542249296e-13
PA0359,4205860,2.5077328059481997e-13
PA0359,4205910,5.950801633551247e-13
PA0359,4210590,5.081317040441203e-13
PA0359,4218580,0.9999999999983253
PA0448,4219920,1.006452998883066e-13
PA0448,4218990,4.854881749237523e-05
PA0448,4214160,0.9999514511821096
PA0448,4211670,1.5387182513502254e-13
PA0448,4219470,5.4983415392637997e-14
PA0448,4224480,8.860105696783716e-14
PA0328,4202040,3.508338742930363e-12
PA0328,4205760,2.8791991303963463e-13
PA0328,4212420,0.9999999999962038
PA0341,4219920,4.8415760110132237e-14
PA0341,4214160,4.6079028351198864e-14
PA0341,4219050,5.24508747295423e-14
PA0341,4216980,1.8475432078558853e-13
PA0341,4219470,1.5000412873120228e-14
PA0341,4224480,0.9999999999995748
PA0341,4214250,7.85471917476138e-14
PA0360,3406180,2.4872232475801346e-14
PA0360,3408880,3.4149823973140756e-09
PA0360,4224790,1.7006360974263263e-13
PA0360,4220370,9.66789674639892e-14
PA0360,4205860,0.9999999965846146
PA0360,4218580,1.1131303008072393e-13
PA0361,4226390,7.377487703752924e-13
PA0361,4222400,0.9999999999989768
PA0361,4212170,2.8546999412412933e-13
PA0233,4221240,3.3830848787962267e-13
PA0233,4222260,0.9999999999996241
PA0233,4207320,3.764294982894046e-14
PA0362,1001240,4.250881682668178e-14
PA0362,4210590,0.9999999999994146
PA0362,4218580,6.930938326138332e-15
PA0362,4224210,2.8308922210497294e-13
PA0362,4225290,2.5279303428923945e-13
PA0363,4226390,0.9999999999982964
PA0363,4222400,1.591697753984902e-12
PA0363,4218990,3.1739112632624473e-14
PA0363,4224320,8.027751309406896e-14
PA0367,4219920,2.245711109681739e-13
PA0367,4222600,5.2452337208720197e-14
PA0367,4218990,1.0484638515859264e-14
PA0367,4214160,1.9615125989242447e-13
PA0367,4211670,0.9999999999993197
PA0367,4224320,1.9671844880733173e-13
PA0365,4222400,0.9989113681405757
PA0365,4218990,0.0010870524456722001
PA0365,4212170,1.5794137520966613e-06
PA0211,4208820,2.2841142084810316e-16
PA0211,4220970,6.260948349704806e-14
PA0211,4206270,2.6254711243068876e-13
PA0211,4210860,1.8340595044267543e-13
PA0211,4226760,9.13467495640597e-14
PA0211,4206780,1.9900202363712282e-13
PA0211,4226580,0.9999999999992009
PA0368,4226390,0.9999999999975322
PA0368,4224320,2.4676988289414326e-12
PA0374,4220370,5.068587731816968e-13
PA0374,4222400,4.946004400438164e-13
PA0374,4212170,0.9999999999989986
PA0479,4207560,3.5370168139258193e-13
PA0479,4224240,1.8936866127291964e-14
PA0479,4203750,0.9999999999994881
PA0479,4213290,1.3938669917934983e-13
PA0369,1001240,1.0969120572928302e-12
PA0369,3408880,1.4562761220656198e-14
PA0369,4205910,0.9999999999988886
PA0452,4224790,2.1953087479806705e-17
PA0452,4214760,0.9999999999995078
PA0452,4220550,3.8024486947643774e-13
PA0452,4219920,2.0500860580971622e-14
PA0452,4222600,9.146591036101683e-14
PA0372,4224790,0.9999999999984457
PA0372,4214760,1.5295047104113894e-15
PA0372,4220550,4.31259139638208e-13
PA0372,4220370,8.594438739217779e-14
PA0372,4222600,3.4937448990882433e-13
PA0372,4205860,4.2461864121300787e-13
PA0372,4218580,2.6163710743740124e-13
PA0376,4214760,3.609094083179089e-13
PA0376,4219920,0.999999999999063
PA0376,4214160,7.50484175360332e-14
PA0376,4211670,1.3354936393669795e-13
PA0376,4223640,3.3029652860067457e-13
PA0376,4224480,3.7136894044392306e-14
PA0378,3406180,2.146146341568525e-15
PA0378,4224790,4.763382632047822e-13
PA0378,4220370,0.9999999999987028
PA0378,4222400,2.27872845662224e-14
PA0378,4222600,2.837592161333309e-13
PA0378,4212170,2.813715849765905e-13
PA0378,4205860,1.9459041950070134e-13
PA0378,4224320,3.6152848200842025e-14
PA0377,4220370,0.9999999999997697
PA0377,4212170,2.3031024646768377e-13
PA0379,4226390,4.3192846220412867e-13
PA0379,4222400,0.9999999999995681
PA0380,4224790,7.729245973780749e-13
PA0380,4214760,3.5565807122710374e-13
PA0380,4220370,1.4779248472472954e-13
PA0380,4222600,0.9999999999984912
PA0380,4211670,4.400315115729821e-15
PA0380,4224320,2.280693079801503e-13
PA0382,3412720,6.859124712587442e-15
PA0382,3417430,3.540484974965755e-10
PA0382,3406180,1.6373129321903485e-13
PA0382,4220370,1.3779259262121097e-13
PA0382,4222400,9.789488966407389e-14
PA0382,4218990,0.0007488955048377
PA0382,4212170,0.9992511041407076
PA0507,4216050,9.404063771345434e-15
PA0507,4222980,3.1738667058384673e-16
PA0507,4209930,0.9999999999998296
PA0507,4224970,1.2551038387196072e-13
PA0507,4226070,3.5193785723977474e-14
PA9053,4209480,1.6459317406353206e-13
PA9053,4218150,0.9999999999996998
PA9053,4204050,9.637734623270522e-16
PA9053,4207290,8.020993350555051e-14
PA9053,4203960,5.437320805643207e-14
PA0208,4206780,2.3614692519763437e-13
PA0208,4226580,0.9999999999997637
PA0527,4206780,1.0
PA0213,4220970,6.953296786258615e-14
PA0213,4210860,4.892268310682606e-13
PA0213,4226760,0.6457143940215062
PA0213,4220040,9.34361057103038e-14
PA0213,4226580,0.3542856059778416
PA0223,4214100,5.217770426422846e-13
PA0223,4215240,0.9999999999994782
PA0083,4224820,0.9999999999998993
PA0083,4212660,3.3700856494666156e-14
PA0083,4208280,6.698437157445348e-14
PA0085,4224820,1.0
PA0418,4202440,5.493659126076749e-17
PA0418,4210380,1.9256734960036641e-13
PA0418,4217010,2.03229362745031e-13
PA0418,4222440,0.9999999999995357
PA0418,4202850,2.5589891230487955e-14
PA0418,4214790,4.2790188540195e-14
PA0082,4209990,1.0
PA0310,4203330,3.988601583935439e-07
PA0310,4206960,2.940962899187222e-13
PA0310,4218990,4.606923578035386e-08
PA0310,4216410,0.999999555070096
PA0310,4214190,7.218698353833956e-14
PA0310,4205190,1.435198285289453e-13
PA0445,4223790,1.0
PA0030,4219170,1.4988894457622586e-12
PA0030,4212750,0.9999999999965117
PA0030,4216110,1.9894225027038273e-12
PA0425,4217130,9.175108197479393e-15
PA0425,4220310,5.812105608654149e-16
PA0425,4212660,1.2163814426447297e-14
PA0425,4208280,0.9999999999999781
PA0147,4221840,1.0
PA0408,4221490,0.999999999999114
PA0408,4214430,8.859772489109635e-13
PA0316,4224510,1.1584959209672046e-13
PA0316,4206960,4.525946422841254e-14
PA0316,4205310,3.0029837716631647e-13
PA0316,4211610,3.276070191177509e-13
PA0316,4205190,0.999999999999211
PA0327,4224510,2.838408047888587e-12
PA0327,4211610,0.9999999999970784
PA0327,4205190,8.316351413800068e-14
PA0335,4214160,1.0
PA0025,4224570,1.9155344139906507e-12
PA0025,4220580,1.5631522245994747e-12
PA0025,4205700,0.9999999999965213
PA0161,3630480,6.571369586846428e-14
PA0161,4218210,1.6340558529029626e-13
PA0161,4217700,0.9999999999997708
PA0411,4219140,1.0
PA0401,4223700,0.9999999999996968
PA0401,4215510,1.3035285497266896e-14
PA0401,4219140,6.722320925711164e-14
PA0401,4226400,2.228935485476864e-13
PA0150,4212570,1.0
PA9043,4221690,5.983337589808915e-14
PA9043,4204830,7.729313573655124e-16
PA9043,4212570,0.9164362524781758
PA9043,4220310,4.855945949957912e-14
PA9043,4212660,0.0835637475216096
PA9043,4220640,1.0543777533494771e-13
PA0403,4215510,0.9999999999986454
PA0403,4219710,1.3546785993730601e-12
PA0480,4222710,1.3510182121751448e-12
PA0480,4219710,0.999999999998649
PA0317,4206960,0.999999999999656
PA0317,4205310,3.4398977073749085e-13
PA0049,4224570,0.9999999999989274
PA0049,4220580,3.163844979103398e-13
PA0049,4218960,2.5729131856362497e-13
PA0049,4203510,1.4835712211656985e-13
PA0049,4205700,2.419226045209038e-13
PA0049,4216110,1.086541171838509e-13
PA0417,4219170,1.0938486963457364e-13
PA0417,4202970,0.9999999999984869
PA0417,4203510,1.553700910591601e-13
PA0417,4204140,6.678497667272181e-13
PA0417,4212750,5.805549942361081e-13
PA0468,4226010,0.9999999999997646
PA0468,4215210,7.894104128662501e-14
PA0468,4215290,2.932972810200672e-14
PA0468,4218810,1.2708357319276909e-13
PA0218,4211580,4.9002060434802556e-14
PA0218,4225830,0.9999999999997417
PA0218,4205400,2.0940301515248986e-13
PA0033,4225590,0.9999999999992593
PA0033,4220400,1.881662237953399e-13
PA0033,4221910,3.4915594067297653e-15
PA0033,4222060,2.8086961625006003e-13
PA0033,4209090,9.076049456691514e-14
PA0033,4206030,1.774935179865984e-13
PA0036,4225200,3.882298009764521e-13
PA0036,4219860,2.5102538653105143e-14
PA0036,4215720,1.442836123235936e-13
PA0036,4206810,6.415150156613495e-14
PA0036,4215830,0.999999999999354
PA0036,4212030,2.4350066440695677e-14
PA0038,4208010,1.6679965388745126e-13
PA0038,4208060,0.9999983532360444
PA0038,4210620,1.679627612014003e-13
PA0038,4217940,2.9970544982340945e-14
PA0038,4214940,1.6467632105579548e-06
PA0038,4216500,2.9023199837273693e-13
PA0038,4218660,9.01932474163501e-14
PA0495,4210620,1.287183678858987e-13
PA0495,4204530,4.9504975834300345e-14
PA0495,4219350,0.9999999999996794
PA0495,4202190,8.5169663301736e-14
PA0495,4210230,5.737632354549587e-14
PA0430,4203210,0.9999999999994673
PA0430,4215600,1.331934354152912e-13
PA0430,4205640,4.863243483036661e-14
PA0430,4220400,8.693068358472279e-14
PA0430,4209090,1.0373546462741346e-13
PA0430,4221150,1.503311456652048e-13
PA0430,4210350,9.887321538584737e-15
PA0022,4225590,1.2568682836290468e-13
PA0022,4219170,4.926428662069281e-13
PA0022,4222060,1.3446102837932048e-13
PA0022,4202970,0.9999999999986058
PA0022,4203510,1.327285104085135e-13
PA0022,4204140,3.296586016930736e-13
PA0022,4225680,1.7892657437230446e-13
PA0029,4219170,1.8395911007062907e-12
PA0029,4215720,9.650991298104683e-13
PA0029,4205040,0.9999999999971954
PA0429,4210620,4.8503980542942774e-14
PA0429,4210920,2.3686233692138797e-14
PA0429,4217940,1.7657014569162689e-13
PA0429,4218660,0.999633551168102
PA0429,4210230,1.0895985507215664e-13
PA0429,4211760,9.852006340402378e-14
PA0429,4212330,0.0003664488314417
PA0221,4217640,4.354132244656655e-26
PA0221,4218390,2.677041557904099e-14
PA0221,4207590,0.9999999999992784
PA0221,4214100,5.379206558960915e-13
PA0221,4215240,1.3440807649469306e-13
PA0221,4205400,2.256835086795424e-14
PA0384,4226390,0.9999999999987864
PA0384,4224320,1.2135504096088273e-12
PA0381,4224790,0.9999999999986012
PA0381,4220370,4.594578854429413e-13
PA0381,4222600,9.393349939693249e-13
PA0371,4224790,3.7436760576327015e-14
PA0371,4220550,0.9999999999993596
PA0371,4210590,1.734449721706808e-13
PA0371,4218580,3.037110460765017e-13
PA0371,4225290,1.2584207025722713e-13
PA0366,4220370,7.71983181458602e-13
PA0366,4222400,1.7592923891803484e-12
PA0366,4212170,0.9999999999974688
PA0373,4214760,0.999999999999148
PA0373,4220550,3.4442527801526814e-13
PA0373,4219920,5.1437587647510857e-14
PA0373,4223640,2.457744506157004e-13
PA0373,4210870,2.104371614463917e-13
PA0414,4217770,0.9999999999988614
PA0414,4219170,2.6481744669278183e-13
PA0414,4222830,8.738792916713306e-13
PA0024,4224570,2.3011246950858195e-13
PA0024,4218960,2.0051050213227165e-13
PA0024,4220400,6.660436807503526e-15
PA0024,4222060,9.015124554776066e-14
PA0024,4202970,7.081053028195453e-14
PA0024,4203510,0.9999999999993239
PA0024,4212750,2.7478043363024643e-14
PA0024,4216110,5.0355391843499844e-14
PA0415,4219170,5.344462084091948e-13
PA0415,4202970,1.868940811975583e-12
PA0415,4204140,0.9999999999975966
PA0026,4215720,3.552197170424863e-13
PA0026,4205040,0.9999999999976645
PA0026,4205700,1.980164211090679e-12
PA0244,3630270,1.404604131536581e-13
PA0244,4202670,1.3755542315279718e-12
PA0244,4220850,0.999999999998484
PA0051,4219170,2.947728514258537e-14
PA0051,4202970,1.0211300634441321e-12
PA0051,4203510,0.048861365372026705
PA0051,4212750,0.9511386346254963
PA0051,4216110,1.4264416938135003e-12
PA0037,4224570,1.160036234071143e-13
PA0037,4219170,4.1418715048202234e-14
PA0037,4202970,7.49849155994548e-14
PA0037,4203510,2.492305302646761e-13
PA0037,4205700,6.97320943785618e-13
PA0037,4212750,7.159917104598532e-13
PA0037,4216110,0.999999999998105
PA0041,4210070,8.09643174143879e-14
PA0041,4210620,5.207641777248769e-14
PA0041,4218590,0.9999999999993973
PA0041,4226370,5.629432888123499e-14
PA0041,4219170,1.934616291400367e-13
PA0041,4220430,9.970712703709486e-14
PA0041,4216500,1.2030078125387228e-13
PA9041,4224570,2.43052516151938e-13
PA9041,4219170,4.347814507015394e-14
PA9041,4205040,8.241162509011439e-13
PA9041,4205700,0.9999999999979777
PA9041,4212750,2.2031104819373617e-13
PA9041,4216110,6.913367148598231e-13
PA0045,4210070,4.9241522221833945e-14
PA0045,4217220,1.9108848012868517e-13
PA0045,4211400,1.393687237583574e-13
PA0045,4219170,2.0844961915453633e-14
PA0045,4221200,0.9999999999995994
PA0027,4225590,1.7380835650285013e-12
PA0027,4221910,5.487909648339522e-13
PA0027,4225680,1.1477092716050254e-13
PA0027,4206030,0.9999999999975984
PA0499,4224570,1.0151497029523117e-13
PA0499,4220580,0.9999999999993084
PA0499,4225200,1.5946862026879257e-13
PA0499,4205700,8.535488948685999e-14
PA0499,4204890,3.206486087143247e-13
PA0499,4209960,2.4650566155434562e-14
PA0032,4219170,1.4721029366521698e-12
PA0032,4205700,8.238199125246233e-13
PA0032,4212750,0.9999999999977042
PA0482,4207540,9.738969322347832e-15
PA0482,4210070,1.193809383055632e-13
PA0482,4217010,2.7665022814489537e-13
PA0482,4211400,0.9999999999993852
PA0482,4221200,1.4431685364971515e-13
PA0482,4202850,6.478143871365412e-14
PA9052,4219170,1.9271552842932495e-12
PA9052,4221200,0.9999999999980729
PA0052,4225590,0.9995792137354629
PA0052,4222060,5.216866621070733e-14
PA0052,4202970,0.00042078626417420007
PA0052,4225680,3.1074884153524416e-13
PA0046,4225590,1.7065133891178008e-13
PA0046,4220400,0.0057424771165039
PA0046,4222060,0.9942575228829704
PA0046,4202970,4.216973609389311e-14
PA0046,4203510,3.128796485140698e-13
PA0347,4214760,1.8351279547995282e-13
PA0347,4219920,7.952879388378516e-15
PA0347,4223640,0.9999999999994146
PA0347,4210870,3.9386297331103285e-13
PA0358,4219050,1.1329233402865608e-13
PA0358,4207710,0.9999999999996284
PA0358,4218270,2.5835373297733713e-13
PA0451,4224390,5.2249041235311756e-14
PA0451,4202400,1.2478008843589718e-13
PA0451,4218990,0.000703589512348
PA0451,4214160,1.5325622944829045e-13
